frame,path,teacher_conf,accepted,accepted_final,passed_base_gate,passed_motion_gate,passed_persistence_gate,teacher_num_candidates,teacher_selected_rank,teacher_selected_score,teacher_selected_score_conf,teacher_selected_score_temporal,persistence_count,temporal_iou,persistence_iou,center_shift_frac,area_ratio,num_pseudo_boxes_used,buffer_size,update_event_triggered,update_applied,updates_this_frame,batch_size_used,det_loss,total_loss,teacher_latency_ms,student_post_conf,student_post_latency_ms,update_latency_ms,frame_latency_ms
201,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_00202.jpg,0.409081,0,0,0,0,0,2,1,0.409081,0.409081,0.000000,0,,,0.237186,22.848034,4,32,1,1,1,4,7.274719,7.274719,11.841,0.562651,12.806,570.405,607.861
202,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_00203.jpg,0.428703,0,0,0,1,0,2,1,1.371516,0.428703,0.942813,0,,,0.002155,1.015997,4,32,1,1,1,4,7.604619,7.604619,12.082,0.587172,15.887,707.326,746.606
203,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_00204.jpg,0.469206,0,0,0,1,0,2,1,1.263282,0.469206,0.794076,0,,,0.010554,1.106716,4,32,1,1,1,4,7.479406,7.479406,11.900,0.628349,12.794,229.927,267.463
204,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_00205.jpg,0.302115,0,0,0,1,0,2,2,1.084513,0.302115,0.782398,0,,,0.012306,1.072705,4,32,1,1,1,4,7.222412,7.222412,11.752,0.607728,11.980,557.193,593.809
205,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_00206.jpg,0.548851,0,0,0,1,0,2,1,1.499034,0.548851,0.950183,0,,,0.002010,1.006447,4,32,1,1,1,4,7.335385,7.335385,11.828,0.706189,11.878,435.246,471.775
206,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_00207.jpg,0.594845,0,0,0,1,0,2,1,1.512345,0.594845,0.917500,0,,,0.003415,1.041598,4,32,1,1,1,4,6.996999,6.996999,12.171,0.747170,12.130,490.985,526.790
207,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_00208.jpg,0.595087,0,0,0,1,0,2,1,1.594917,0.595087,0.999830,0,,,0.000009,1.000054,4,32,1,1,1,4,7.225745,7.225745,11.799,0.748460,12.316,510.315,545.776
208,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_00209.jpg,0.623936,0,0,0,1,0,2,1,1.528431,0.623936,0.904495,0,,,0.005106,1.028022,4,32,1,1,1,4,7.359522,7.359522,11.882,0.774928,14.303,492.906,531.721
209,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_00210.jpg,0.624648,0,0,0,1,0,2,1,1.596529,0.624648,0.971881,0,,,0.000712,1.009949,4,32,1,1,1,4,7.009906,7.009906,12.143,0.781855,11.953,438.629,476.441
210,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_00211.jpg,0.672085,0,0,0,1,0,1,1,1.620719,0.672085,0.948634,0,,,0.001764,1.018978,4,32,1,1,1,4,7.393632,7.393632,11.737,0.819832,11.909,418.506,454.875
211,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_00212.jpg,0.527295,0,0,0,1,0,2,2,0.621320,0.527295,0.094025,0,,,0.093148,1.977561,4,32,1,1,1,4,7.095111,7.095111,11.559,0.664861,11.814,417.703,453.756
212,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_00213.jpg,0.595885,0,0,0,1,0,1,1,1.092815,0.595885,0.496930,0,,,0.041796,1.287120,4,32,1,1,1,4,7.144062,7.144062,11.797,0.767276,11.573,458.362,494.617
213,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_00214.jpg,0.649289,0,0,0,1,0,2,1,1.032741,0.649289,0.383451,0,,,0.048076,1.381994,4,32,1,1,1,4,7.313148,7.313148,11.690,0.805502,11.725,361.483,398.167
214,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_00215.jpg,0.660524,0,0,0,1,0,1,1,1.550866,0.660524,0.890342,0,,,0.004643,1.038738,4,32,1,1,1,4,7.628055,7.628055,11.600,0.815438,11.879,647.034,681.736
215,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_00216.jpg,0.592697,0,0,0,1,0,2,1,0.932480,0.592697,0.339783,0,,,0.048587,1.467959,4,32,1,1,1,4,7.179440,7.179440,11.572,0.761579,12.525,284.329,321.172
216,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_00217.jpg,0.732818,0,0,0,1,0,2,1,1.610028,0.732818,0.877210,0,,,0.007587,1.045938,4,32,1,1,1,4,7.291602,7.291602,11.698,0.865459,11.879,506.487,543.171
217,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_00218.jpg,0.698929,0,0,0,1,0,2,1,1.630402,0.698929,0.931474,0,,,0.003276,1.032684,4,32,1,1,1,4,7.410298,7.410298,11.793,0.849857,12.176,637.343,672.570
218,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_00219.jpg,0.698732,0,0,0,1,0,2,1,1.698506,0.698732,0.999774,0,,,0.000010,1.000104,4,32,1,1,1,4,7.106101,7.106101,12.581,0.850314,12.119,591.042,628.546
219,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_00220.jpg,0.765396,0,0,0,1,0,2,1,1.162034,0.765396,0.396638,0,,,0.043474,1.394686,4,32,1,1,1,4,7.392015,7.392015,12.151,0.889416,11.966,726.701,762.400
220,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_00221.jpg,0.740322,0,0,0,1,0,2,1,1.570747,0.740322,0.830425,0,,,0.006329,1.072980,4,32,1,1,1,4,7.224168,7.224168,11.882,0.872341,11.930,485.228,521.766
221,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_00222.jpg,0.740443,0,0,0,1,0,2,1,1.740348,0.740443,0.999905,0,,,0.000006,1.000008,4,32,1,1,1,4,7.235038,7.235038,11.918,0.872888,12.057,471.234,507.786
222,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_00223.jpg,0.787478,0,0,0,1,0,2,1,1.403842,0.787478,0.616363,0,,,0.024134,1.192727,4,32,1,1,1,4,6.894826,6.894826,12.538,0.904494,12.073,614.920,651.209
223,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_00224.jpg,0.784158,0,0,0,1,0,2,1,1.535516,0.784158,0.751358,0,,,0.013912,1.107263,4,32,1,1,1,4,7.046319,7.046319,11.542,0.904702,13.228,489.573,531.257
224,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_00225.jpg,0.720465,0,0,0,1,0,2,1,1.548529,0.720465,0.828064,0,,,0.009195,1.059377,4,32,1,1,1,4,6.868217,6.868217,11.847,0.864197,11.986,621.650,657.041
225,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_00226.jpg,0.720780,0,0,0,1,0,2,1,1.720636,0.720780,0.999855,0,,,0.000007,1.000047,4,32,1,1,1,4,7.065207,7.065207,11.783,0.864833,11.920,436.716,472.333
226,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_00227.jpg,0.710636,0,0,0,1,0,2,1,1.682024,0.710636,0.971388,0,,,0.000432,1.016163,4,32,1,1,1,4,7.579415,7.579415,12.181,0.859211,11.800,386.645,422.012
227,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_00228.jpg,0.777359,0,0,0,1,0,2,1,1.558287,0.777359,0.780928,0,,,0.011802,1.102380,4,32,1,1,1,4,7.139769,7.139769,11.427,0.896995,11.814,426.677,462.569
228,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_00229.jpg,0.710068,0,0,0,1,0,2,1,1.455186,0.710068,0.745118,0,,,0.014039,1.108919,4,32,1,1,1,4,7.100945,7.100945,11.724,0.864371,11.776,537.240,573.794
229,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_00230.jpg,0.710148,0,0,0,1,0,2,1,1.710015,0.710148,0.999868,0,,,0.000006,1.000054,4,32,1,1,1,4,7.398612,7.398612,11.804,0.865285,12.048,507.299,542.631
230,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_00231.jpg,0.786423,0,0,0,1,0,2,1,1.478971,0.786423,0.692548,0,,,0.018791,1.146763,4,32,1,1,1,4,7.386792,7.386792,12.294,0.892446,12.011,637.307,673.644
231,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_00232.jpg,0.679043,0,0,0,1,0,2,1,1.342163,0.679043,0.663119,0,,,0.017104,1.197491,4,32,1,1,1,4,6.866597,6.866597,11.544,0.800409,11.745,624.038,660.024
232,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_00233.jpg,0.829034,0,0,0,0,0,1,1,0.829034,0.829034,0.000000,0,,,0.228179,14.548713,4,32,1,1,1,4,7.038523,7.038523,11.634,0.703015,11.495,570.825,606.343
233,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_00234.jpg,0.739845,0,0,0,1,0,1,1,1.495891,0.739845,0.756046,0,,,0.031063,1.051584,4,32,1,1,1,4,6.809263,6.809263,11.970,0.563821,14.954,391.273,429.605
234,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_00235.jpg,0.530842,0,0,0,1,0,2,2,1.481387,0.530842,0.950545,0,,,0.005808,1.004370,4,32,1,1,1,4,6.733306,6.733306,12.767,0.952154,11.697,530.321,568.022
235,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_00236.jpg,0.716095,0,0,0,1,0,2,2,1.673081,0.716095,0.956986,0,,,0.005019,1.011151,4,32,1,1,1,4,7.064917,7.064917,11.514,0.942049,11.915,597.311,631.904
236,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_00237.jpg,0.636886,0,0,0,1,0,2,2,1.462329,0.636886,0.825444,0,,,0.021055,1.041504,4,32,1,1,1,4,7.181227,7.181227,11.696,0.805073,11.887,388.103,424.247
237,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_00238.jpg,0.636990,0,0,0,1,0,2,2,1.636955,0.636990,0.999965,0,,,0.000004,1.000010,4,32,1,1,1,4,7.260922,7.260922,11.591,0.805388,12.118,392.812,429.259
238,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_00239.jpg,0.742644,0,0,0,1,0,2,2,1.347359,0.742644,0.604715,0,,,0.052650,1.111786,4,32,1,1,1,4,7.236856,7.236856,12.220,0.921082,11.908,420.975,457.973
239,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_00240.jpg,0.751224,0,0,0,1,0,2,2,1.709012,0.751224,0.957788,0,,,0.005078,1.009694,4,32,1,1,1,4,7.003402,7.003402,11.559,0.866428,13.091,423.297,459.251
240,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_00241.jpg,0.751186,0,0,0,1,0,2,2,1.751024,0.751186,0.999838,0,,,0.000019,1.000021,4,32,1,1,1,4,7.576536,7.576536,11.773,0.866941,11.721,274.084,310.525
241,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_00242.jpg,0.654055,0,0,0,1,0,2,2,1.625425,0.654055,0.971370,0,,,0.003396,1.004453,4,32,1,1,1,4,6.956009,6.956009,11.553,0.790801,11.776,434.928,469.875
242,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_00243.jpg,0.653868,0,0,0,1,0,2,2,1.653833,0.653868,0.999965,0,,,0.000004,1.000002,4,32,1,1,1,4,6.847051,6.847051,12.230,0.791437,11.703,490.712,527.252
243,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_00244.jpg,0.700644,0,0,0,1,0,2,2,1.692872,0.700644,0.992228,0,,,0.000914,1.000866,4,32,1,1,1,4,7.066770,7.066770,11.593,0.828953,11.958,768.348,803.202
244,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_00245.jpg,0.700643,0,0,0,1,0,2,2,1.700572,0.700643,0.999929,0,,,0.000007,1.000010,4,32,1,1,1,4,7.152276,7.152276,11.898,0.829230,11.761,612.324,647.348
245,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_00246.jpg,0.503539,0,0,0,0,0,1,1,0.503539,0.503539,0.000000,0,,,0.267298,9.885928,4,32,1,1,1,4,6.982429,6.982429,11.482,0.579160,11.642,520.688,554.630
246,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_00247.jpg,0.854943,0,0,0,0,0,1,1,0.854943,0.854943,0.000000,0,,,0.275382,9.697306,4,32,1,1,1,4,7.413723,7.413723,11.681,0.746737,11.785,452.209,488.575
247,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_00248.jpg,0.854817,0,0,0,1,0,1,1,1.854796,0.854817,0.999979,0,,,0.000002,1.000006,4,32,1,1,1,4,6.852406,6.852406,13.740,0.745974,11.664,465.990,504.277
248,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_00249.jpg,0.299057,0,0,0,1,0,1,1,1.032704,0.299057,0.733647,0,,,0.026230,1.102982,4,32,1,1,1,4,7.015134,7.015134,11.556,0.180456,11.480,336.970,371.403
249,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_00250.jpg,0.298979,0,0,0,1,0,1,1,1.298653,0.298979,0.999674,0,,,0.000028,1.000111,4,32,1,1,1,4,6.647629,6.647629,12.422,0.180025,11.995,581.326,618.089
250,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_00251.jpg,0.718096,0,0,0,0,0,1,1,0.718096,0.718096,0.000000,0,,,0.153705,9.787587,4,32,1,1,1,4,6.904371,6.904371,11.718,0.827122,11.859,455.921,492.291
251,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_00252.jpg,0.746669,0,0,0,1,0,1,1,1.641098,0.746669,0.894429,0,,,0.001583,1.060627,4,32,1,1,1,4,6.818241,6.818241,11.409,0.854557,12.259,621.922,658.516
252,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_00253.jpg,0.448661,0,0,0,0,0,2,1,0.448661,0.448661,0.000000,0,,,0.137839,9.644272,4,32,1,1,1,4,6.766199,6.766199,11.551,0.304768,11.709,364.074,399.335
253,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_00254.jpg,0.823503,0,0,0,1,0,1,1,1.572368,0.823503,0.748865,0,,,0.023805,1.098873,4,32,1,1,1,4,7.003649,7.003649,13.068,0.657128,11.577,397.383,435.508
254,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_00255.jpg,0.740704,0,0,0,1,0,1,1,1.253376,0.740704,0.512672,0,,,0.061800,1.183214,4,32,1,1,1,4,6.909729,6.909729,11.650,0.411140,11.503,722.625,756.820
255,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_00256.jpg,0.740447,0,0,0,1,0,1,1,1.740325,0.740447,0.999878,0,,,0.000013,1.000033,4,32,1,1,1,4,6.944345,6.944345,11.376,0.410318,11.634,395.857,430.939
256,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_00257.jpg,0.733206,0,0,0,1,0,1,1,1.597903,0.733206,0.864697,0,,,0.015539,1.038936,4,32,1,1,1,4,6.576268,6.576268,11.577,0.429553,11.664,618.228,654.094
257,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_00258.jpg,0.792332,0,0,0,1,0,2,1,1.755840,0.792332,0.963508,0,,,0.004101,1.009890,4,32,1,1,1,4,6.859212,6.859212,11.616,0.549190,12.012,575.338,611.760
258,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_00259.jpg,0.792116,0,0,0,1,0,2,1,1.792109,0.792116,0.999994,0,,,0.000001,1.000002,4,32,1,1,1,4,7.110842,7.110842,11.777,0.548700,11.751,378.684,414.783
259,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_00260.jpg,0.762612,0,0,0,1,0,1,1,1.611809,0.762612,0.849197,0,,,0.017469,1.043535,4,32,1,1,1,4,7.393826,7.393826,11.272,0.460467,11.825,408.524,442.438
260,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_00261.jpg,0.762381,0,0,0,1,0,1,1,1.762379,0.762381,0.999999,0,,,0.000000,1.000000,4,32,1,1,1,4,6.841276,6.841276,11.742,0.459636,12.210,780.489,819.698
261,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_00262.jpg,0.822574,0,0,0,1,0,2,2,1.427445,0.822574,0.604871,0,,,0.048505,1.137500,4,32,1,1,1,4,6.553666,6.553666,11.644,0.963457,11.683,631.939,667.064
262,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_00263.jpg,0.822468,0,0,0,1,0,2,2,1.822250,0.822468,0.999782,0,,,0.000022,1.000064,4,32,1,1,1,4,7.203816,7.203816,11.461,0.963575,11.665,544.675,578.849
263,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_00264.jpg,0.745192,0,0,0,1,0,2,2,1.625588,0.745192,0.880396,0,,,0.011899,1.039876,4,32,1,1,1,4,7.066133,7.066133,11.720,0.949309,12.061,486.551,523.155
264,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_00265.jpg,0.340380,0,0,0,1,0,2,2,1.135557,0.340380,0.795177,0,,,0.018831,1.079099,4,32,1,1,1,4,7.104552,7.104552,11.541,0.955915,11.879,522.117,561.591
265,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_00266.jpg,0.859363,0,0,0,0,0,1,1,0.859363,0.859363,0.000000,0,0.084911,,0.260351,9.807839,4,32,1,1,1,4,6.749341,6.749341,11.719,0.950953,11.686,615.186,651.177
266,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_00267.jpg,0.874991,0,0,1,1,0,2,1,1.493854,0.874991,0.618862,1,0.806741,,0.027211,1.168124,4,32,1,1,1,4,6.566782,6.566782,11.763,0.950204,11.834,548.255,582.941
267,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_00268.jpg,0.851809,1,1,1,1,1,2,1,1.746718,0.851809,0.894908,2,0.934154,0.934154,0.004741,1.028123,4,32,1,1,1,4,7.784206,7.784206,11.370,0.933727,12.439,459.545,496.514
268,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_00269.jpg,0.851861,1,1,1,1,1,2,1,1.851825,0.851861,0.999964,3,0.999978,0.999978,0.000002,1.000007,4,32,1,1,1,4,8.159837,8.159837,11.800,0.933410,11.957,545.917,582.583
269,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_00270.jpg,0.865162,1,1,1,1,1,2,1,1.788513,0.865162,0.923350,4,0.947231,0.947231,0.003806,1.009454,4,32,1,1,1,4,8.328081,8.328081,11.829,0.938332,12.142,477.832,513.259
270,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_00271.jpg,0.788768,0,0,0,1,0,2,1,1.540909,0.788768,0.752140,0,,,0.012083,1.133302,4,32,1,1,1,4,9.222889,9.222889,11.865,0.891672,11.580,392.516,428.988
271,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_00272.jpg,0.843476,0,0,1,1,0,2,1,1.618387,0.843476,0.774911,1,0.871657,,0.010689,1.091194,4,32,1,1,1,4,8.279734,8.279734,11.654,0.933103,11.637,623.306,657.875
272,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_00273.jpg,0.886903,1,1,1,1,1,1,1,1.462307,0.886903,0.575405,2,0.790138,0.790138,0.033800,1.185504,4,32,1,1,1,4,8.547083,8.547083,11.574,0.962057,14.275,534.315,571.460
273,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_00274.jpg,0.892046,1,1,1,1,1,2,1,1.566196,0.892046,0.674150,3,0.810700,0.810700,0.011014,1.179961,4,32,1,1,1,4,8.739019,8.739019,11.861,0.955655,12.218,428.668,466.464
274,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_00275.jpg,0.917113,1,1,1,1,1,2,1,1.849026,0.917113,0.931913,4,0.958616,0.958616,0.003523,1.015634,4,32,1,1,1,4,8.204035,8.204035,12.691,0.973708,11.875,374.398,411.555
275,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_00276.jpg,0.908748,1,1,1,1,1,1,1,1.765611,0.908748,0.856863,5,0.932503,0.932503,0.007953,1.064595,4,32,1,1,1,4,7.306993,7.306993,14.479,0.964615,12.143,665.639,705.189
276,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_00277.jpg,0.835901,1,1,1,1,1,2,1,1.586946,0.835901,0.751045,6,0.861245,0.861245,0.014078,1.092887,4,32,1,1,1,4,6.957170,6.957170,11.753,0.901893,11.839,378.524,415.061
277,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_00278.jpg,0.872076,1,1,1,1,1,2,1,1.662013,0.872076,0.789937,7,0.894818,0.894818,0.013376,1.080908,4,32,1,1,1,4,7.229575,7.229575,11.820,0.936284,11.904,546.767,583.355
278,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_00279.jpg,0.848890,1,1,1,1,1,1,1,1.657478,0.848890,0.808588,8,0.902663,0.902663,0.012977,1.063096,4,32,1,1,1,4,7.972544,7.972544,11.683,0.908098,11.745,570.023,605.105
279,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_00280.jpg,0.848752,1,1,1,1,1,1,1,1.848649,0.848752,0.999897,9,0.999936,0.999936,0.000004,1.000026,4,32,1,1,1,4,9.380610,9.380610,11.372,0.905378,11.881,655.773,691.809
280,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_00281.jpg,0.902619,1,1,1,1,1,1,1,1.585951,0.902619,0.683332,10,0.823212,0.823212,0.019183,1.122785,4,32,1,1,1,4,8.173473,8.173473,11.805,0.952141,11.897,469.552,504.666
281,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_00282.jpg,0.893549,1,1,1,1,1,1,1,1.730888,0.893549,0.837339,11,0.908646,0.908646,0.008588,1.055695,4,32,1,1,1,4,7.789976,7.789976,12.748,0.947716,12.110,621.223,659.774
282,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_00283.jpg,0.882183,1,1,1,1,1,1,1,1.465432,0.882183,0.583249,12,0.781056,0.781056,0.017724,1.270968,4,32,1,1,1,4,9.624472,9.624472,11.814,0.942126,11.812,455.355,491.053
283,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_00284.jpg,0.849693,1,1,1,1,1,1,1,1.517210,0.849693,0.667517,13,0.822295,0.822295,0.025461,1.104714,4,32,1,1,1,4,8.441025,8.441025,11.577,0.896608,12.701,506.340,541.790
284,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_00285.jpg,0.792783,0,0,0,1,0,2,1,1.480214,0.792783,0.687431,0,,,0.020389,1.141853,4,32,1,1,1,4,8.263844,8.263844,11.750,0.821991,11.976,529.018,565.651
285,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_00286.jpg,0.846013,0,0,1,1,0,2,1,1.689542,0.846013,0.843529,1,0.906018,,0.007893,1.046081,4,32,1,1,1,4,8.795658,8.795658,11.806,0.888344,12.005,691.263,728.159
286,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_00287.jpg,0.877349,1,1,1,1,1,1,1,1.842606,0.877349,0.965256,2,0.975980,0.975980,0.002016,1.001372,4,32,1,1,1,4,8.447541,8.447541,11.825,0.911270,11.763,383.739,418.941
287,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_00288.jpg,0.857634,1,1,1,1,1,1,1,1.816108,0.857634,0.958473,3,0.970437,0.970437,0.002350,1.000876,4,32,1,1,1,4,8.080896,8.080896,14.617,0.894865,13.534,507.168,547.175
288,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_00289.jpg,0.870755,1,1,1,1,1,2,1,1.834654,0.870755,0.963899,4,0.973508,0.973508,0.000446,1.011488,4,32,1,1,1,4,7.231886,7.231886,12.139,0.901816,11.587,257.413,292.980
289,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_00290.jpg,0.855346,1,1,1,1,1,2,1,1.735606,0.855346,0.880260,5,0.920479,0.920479,0.006694,1.015863,4,32,1,1,1,4,8.024480,8.024480,11.769,0.879583,14.842,470.791,510.417
290,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_00291.jpg,0.830775,1,1,1,1,1,2,1,1.679883,0.830775,0.849108,6,0.912393,0.912393,0.006216,1.059268,4,32,1,1,1,4,8.341753,8.341753,13.493,0.893556,14.459,746.573,788.980
291,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_00292.jpg,0.876757,1,1,1,1,1,1,1,1.209611,0.876757,0.332855,7,0.667626,0.667626,0.058528,1.442765,4,32,1,1,1,4,9.591526,9.591526,12.454,0.918381,11.756,652.453,689.053
292,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_00293.jpg,0.832117,1,1,1,1,1,1,1,1.518570,0.832117,0.686453,8,0.851816,0.851816,0.028765,1.088132,4,32,1,1,1,4,11.227543,11.227543,11.804,0.841967,13.238,491.997,529.609
293,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_00294.jpg,0.852548,1,1,1,1,1,1,1,1.184187,0.852548,0.331638,9,0.664330,0.664330,0.053847,1.475302,4,32,1,1,1,4,12.734875,12.734875,11.872,0.878951,12.137,377.460,414.026
294,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_00295.jpg,0.858401,1,1,1,1,1,2,1,1.807137,0.858401,0.948736,10,0.972088,0.972088,0.002464,1.017773,4,32,1,1,1,4,10.546338,10.546338,11.956,0.883452,12.164,618.856,655.699
295,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_00296.jpg,0.862272,1,1,1,1,1,2,1,1.848428,0.862272,0.986156,11,0.992592,0.992592,0.000894,1.003037,4,32,1,1,1,4,9.487746,9.487746,11.732,0.885949,12.936,516.827,553.061
296,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_00297.jpg,0.869137,1,1,1,1,1,1,1,1.822597,0.869137,0.953460,12,0.979043,0.979043,0.002437,1.021175,4,32,1,1,1,4,6.655457,6.655457,11.918,0.892430,12.013,505.612,541.041
297,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_00298.jpg,0.863393,1,1,1,1,1,2,1,1.687253,0.863393,0.823860,13,0.902206,0.902206,0.010955,1.050880,4,32,1,1,1,4,7.267221,7.267221,11.865,0.881843,12.123,263.257,298.835
298,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_00299.jpg,0.863412,1,1,1,1,1,2,1,1.863237,0.863412,0.999824,14,0.999922,0.999922,0.000010,1.000076,4,32,1,1,1,4,7.063552,7.063552,11.989,0.880264,12.159,509.910,545.242
299,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_00300.jpg,0.879255,1,1,1,1,1,2,1,1.845632,0.879255,0.966377,15,0.980038,0.980038,0.001803,1.007454,4,32,1,1,1,4,7.642905,7.642905,11.595,0.894675,13.243,433.434,471.355
